Date,Token0,Token1,FeeTier,TVLUSD,VolumeUSD,FeesUSD,APR
2022-01-18,CTSI,USDT,3000,264777.2254970415044286819238162911,31633.539834,94.900619502,=I2*365/G2
2022-01-18,PUNDIX,ETH,3000,2205155.856405861005939925458297624,30925.84044144339395972843440624637,92.77752132433018187918530321873912,=I2*365/G2
2022-01-18,DEP,USDT,3000,40781.15130699999999999999999999999,30796.27874,92.38883622,=I2*365/G2
2022-01-18,USDC,AGV,10000,101849.459007,30570.740051,305.70740051,=I2*365/G2
2022-01-18,ETH,AXPR,3000,58286.83197938070836245227707688192,30236.0375053749250197854384770539,90.70811251612477505935631543116172,=I2*365/G2
2022-01-18,MM,ETH,10000,583090.8699398696588924601106823746,29676.86670653249145772232292962225,296.7686670653249145772232292962225,=I2*365/G2
2022-01-18,ETH,COIN,3000,1799303.106425909105284730335934279,29064.70369355770064771660659696821,87.19411108067310194314981979090462,=I2*365/G2
2022-01-18,LINK,ETH,500,28396.01019756933876006025367133663,28747.91098329620759553756851416663,14.37395549164810379776878425708333,=I2*365/G2
2022-01-18,USDC,XIDR,500,1973167.238296932506477163237252283,28715.722343,14.3578611715,=I2*365/G2
2022-01-18,FUN,ETH,3000,1302069.357120147660732620676326335,28312.36783718850147861728469213822,84.93710351156550443585185407641465,=I2*365/G2
2022-01-18,TCR,ETH,3000,572359.9835232927825454226367274609,28048.44560592012130967999619134341,84.14533681776036392903998857403023,=I2*365/G2
2022-01-18,UNI,USDT,3000,1016499.806754398882130281969902,27610.91677563749085396147363196589,82.83275032691247256188442089589765,=I2*365/G2
2022-01-18,WBTC,0XBTC,10000,709457.4809602219562364551634642411,27210.88385352206152882005154627662,272.1088385352206152882005154627662,=I2*365/G2
2022-01-18,VERSE,ETH,3000,74378.15720219378071789611652654949,27191.85374214408625661356665727048,81.57556122643225876984069997181144,=I2*365/G2
2022-01-18,VITA,ETH,10000,3220775.205694632421950016109875348,27156.46580589116943726317233274922,271.5646580589116943726317233274922,=I2*365/G2
2022-01-18,ETH,$MINI,10000,13688.23834382599254215584534433302,27054.85438271780937268009596969949,270.5485438271780937268009596969949,=I2*365/G2
2022-01-18,SOHM,ETH,10000,554805.7833812661478703381278891973,26963.2534734707068995944865662233,269.632534734707068995944865662233,=I2*365/G2
2022-01-18,,USDT,100,1999701.791112827243171609011691318,25756.73929104959157029018659357099,2.575673929104959157029018659357099,=I2*365/G2
2022-01-18,ANKR,ETH,3000,147814.459129327228434641965298547,25496.60600736361207845995331966721,76.48981802209083623537985995900161,=I2*365/G2
2022-01-18,IZI,ETH,3000,583954.2494404807041496191390638531,25255.60561461045421650125462656455,75.76681684383136264950376387969362,=I2*365/G2
2022-01-18,POLS,ETH,3000,138855.8870327388492889874678830878,25115.75471541192307213093685871642,75.34726414623576921639281057614924,=I2*365/G2
2022-01-18,RADAR,ETH,10000,29928.53494327133549615463913010537,24964.95166704576048192497771943957,249.6495166704576048192497771943957,=I2*365/G2
2022-01-18,ETH,VOLT,10000,546428.9308133830965341978475040254,24943.79630388343834257453293734036,249.4379630388343834257453293734036,=I2*365/G2
2022-01-18,ETH,UWL,10000,3256252.619122878622489561102546669,24767.22037931694712209298153488806,247.6722037931694712209298153488806,=I2*365/G2
2022-01-18,TSCT,ETH,3000,108779.0020015700491513679292987704,24621.04918110422205933098460945363,73.86314754331266617799295382836088,=I2*365/G2
2022-01-18,DUSK,ETH,3000,66770.90112985068550752665926683512,24557.73067234734396668314594638212,73.67319201704203190004943783914637,=I2*365/G2
2022-01-18,ARV,ETH,3000,58202.62624351081283761744631010477,24443.13292936964879360848976516324,73.32939878810894638082546929548972,=I2*365/G2
2022-01-18,KCAL,ETH,3000,872533.5240180081402556132824978389,23813.33519480207209736270929534959,71.44000558440621629208812788604877,=I2*365/G2
2022-01-18,USDC,FLOAT,500,576992.2235319744996892518398400949,23586.164389,11.7930821945,=I2*365/G2
2022-01-18,TOS,ETH,3000,23129.81023646905284060216072221379,23436.10260155257959026334293270733,70.308307804657738770790028798122,=I2*365/G2
2022-01-18,GAMMA,ETH,3000,1469515.298852732101422155831242327,23341.47444234239841993550672288171,70.02442332702719525980652016864509,=I2*365/G2
2022-01-18,USDC,TRU,10000,193339.5875320902443057484017343741,23153.327807,231.53327807,=I2*365/G2
2022-01-18,ETH,TTX,3000,72241.52794103025171984219722200458,23029.38008920149440115946371046815,69.08814026760448320347839113140442,=I2*365/G2
2022-01-18,GNO,ETH,10000,193466.5325834793227815670252120622,22805.84377165513946750070280871675,228.0584377165513946750070280871675,=I2*365/G2
2022-01-18,WBTC,XSGD,3000,730130.3025617018653673153218538271,22667.46328127878111111842828666128,68.00238984383634333335528485998384,=I2*365/G2
2022-01-18,USDAP,USDC,3000,877772.5646472065065982818536020267,22657.08437,67.97125311,=I2*365/G2
2022-01-18,DOG,ETH,10000,6641464.396975639265442522162837734,22261.76797682073562855683321561669,222.6176797682073562855683321561669,=I2*365/G2
2022-01-18,GALA,USDC,10000,1169473.424926005782719439109363845,22154.725351,221.54725351,=I2*365/G2
2022-01-18,ETH,UOS,10000,342700.8678441399204152682340049195,21905.01655508392099425213134835507,219.0501655508392099425213134835507,=I2*365/G2
2022-01-18,ETH,BEPRO,3000,78055.61373029850869731593072570199,21410.63179094075752729550116174561,64.23189537282227258188650348523684,=I2*365/G2
2022-01-18,ETH,OCT,3000,22716.88590508306260539079910752383,21376.81774583096359776187950591857,64.13045323749289079328563851775572,=I2*365/G2
2022-01-18,FREE,ETH,3000,26857.85747020762244669860025492658,20952.26749573743927350464676158894,62.85680248721231782051394028476683,=I2*365/G2
2022-01-18,ETH,BOSON,3000,660128.8698911999595233795630925125,20870.84771524175202117431029321667,62.61254314572525606352293087965,=I2*365/G2
2022-01-18,USDC,CEL,10000,264115.9787997018188701349379924931,20807.30095,208.0730095,=I2*365/G2
2022-01-18,FUN,USDC,3000,1212634.737574820130737711382068835,20604.300492,61.812901476,=I2*365/G2
2022-01-18,YFI,WOOFY,500,15693.15120491007769804705143268085,20408.38753915046015581778134964509,10.20419376957523007790889067482255,=I2*365/G2
2022-01-18,FX,ETH,3000,8223258.923483838004690320958070527,20201.87352497165158592983270935053,60.6056205749149547577894981280516,=I2*365/G2
2022-01-18,NII,ETH,3000,1473093.493542951854847293503478711,20030.68620626726029177789448752082,60.09205861880178087533368346256244,=I2*365/G2
2022-01-18,USDC,AVINOC,3000,8326483.28048951572918308793804616,19756.585702,59.269757106,=I2*365/G2
2022-01-18,ETH,DOGEGF,500,60323.39561904973136683318335629779,19736.7732169362068631604456344551,9.868386608468103431580222817227552,=I2*365/G2
2022-01-18,ETH,ALCX,10000,109300.5519259658695173090056615491,19666.82722487147168250213765843096,196.6682722487147168250213765843096,=I2*365/G2
2022-01-18,FUN,USDT,3000,1002734.818207478405335052154761939,19616.295816,58.848887448,=I2*365/G2
2022-01-18,NVIR,ETH,3000,3793885.524673493979286024108028295,19337.13522211399102902337429590362,58.01140566634197308707012288771087,=I2*365/G2
2022-01-18,ETH,FRMX,3000,1258980.255162203185017998988853183,19086.92212029342270872696684043011,57.26076636088026812618090052129033,=I2*365/G2
2022-01-18,DOV,ETH,3000,3747.590985239004569330343716366548,19036.55844841761462881569106655487,57.10967534525284388644707319966462,=I2*365/G2
2022-01-18,XMON,ETH,10000,550932.5825300553069585581831276857,18941.88076598102978054356015889012,189.4188076598102978054356015889012,=I2*365/G2
2022-01-18,PPAY,ETH,3000,146910.7000874052777116072071710362,18895.15092081924427873514879350925,56.68545276245773283620544638052775,=I2*365/G2
2022-01-18,HUNT,ETH,10000,2389394.397042113590173381627144239,18724.80522777983838352690810676752,187.2480522777983838352690810676752,=I2*365/G2
2022-01-18,GHST,USDT,3000,51219.59829332857086549799241987615,18681.222694,56.043668082,=I2*365/G2
2022-01-18,PENCIL,ETH,3000,56868.97197286683799387340033182659,18610.15384583741174141939132234841,55.83046153751223522425817396704526,=I2*365/G2
2022-01-18,XTK,ETH,3000,77785.67515054869860318728722791242,18480.9809888847439986072347790583,55.4429429666542319958217043371749,=I2*365/G2
2022-01-18,DAI,AVINOC,3000,7509707.763209554645864443588500551,18386.757628753289361504,55.160272886259868084512,=I2*365/G2
2022-01-18,DAR,ETH,3000,444312.6902495683478366194506061698,18315.11538744647516348823999906918,54.94534616233942549046471999720752,=I2*365/G2
2022-01-18,ETH,SLP,3000,1844527.641526319653499818013892464,18283.40795047096212030501615055204,54.85022385141288636091504845165612,=I2*365/G2
2022-01-18,COV,ETH,3000,136511.48973471961051736308137869,18093.42020499790026787872248856967,54.28026061499370080363616746570901,=I2*365/G2
2022-01-18,ELON,ETH,10000,3651921.817549661962916554760638488,18021.95263979293279628056318475869,180.2195263979293279628056318475869,=I2*365/G2
2022-01-18,LINA,USDC,3000,78858.29984799999999999999999999999,17978.445172,53.935335516,=I2*365/G2
2022-01-18,UNQT,ETH,10000,484295.9605649078398434031328163485,17972.72433893308870570102133122479,179.7272433893308870570102133122479,=I2*365/G2
2022-01-18,ETH,ADS,3000,575750.1740627765087922959415805253,17827.01465033793414111334289264209,53.48104395101380242334002867792629,=I2*365/G2
2022-01-18,ETH,PEBBLE,10000,1721083.640985942787285317449577073,17716.73580080892203849810741731004,177.1673580080892203849810741731004,=I2*365/G2
2022-01-18,POOLZ,ETH,3000,81994.43414081686697849167976395372,17638.84016332379828016258511132508,52.91652048997139484048775533397523,=I2*365/G2
2022-01-18,ETH,RAE,10000,149296.8072672598358896543359539353,17502.27416114657007376463475034729,175.0227416114657007376463475034729,=I2*365/G2
2022-01-18,DAWGS,ETH,10000,389752.7761360727925215373517072814,17482.70800349450370875825666273536,174.8270800349450370875825666273536,=I2*365/G2
2022-01-18,WAR,ETH,3000,621519.3870573527921123164863757032,17247.84740046629457228225790267813,51.74354220139888371684677370803439,=I2*365/G2
2022-01-18,CAT20,ETH,10000,16077.98625867951475129407262299813,16881.38250059981291153517810292187,168.8138250059981291153517810292187,=I2*365/G2
2022-01-18,FTX TOKEN,ETH,10000,2872965.893668518410601525718544274,16860.73098685888891459520119647867,168.6073098685888891459520119647867,=I2*365/G2
2022-01-18,PATH,USDC,10000,1253750.93376886185678663228265299,16754.631686,167.54631686,=I2*365/G2
2022-01-18,NBNG,USDT,3000,6031.162552000000000000000000000001,16673.36705535639195093607262245917,50.02010116606917585280821786737751,=I2*365/G2
2022-01-18,CRV,USDT,3000,246097.8397750763380515650017498293,16440.69419354272177384041415616579,49.32208258062816532152124246849737,=I2*365/G2
2022-01-18,ETH,MTO,10000,160331.1443342685017293508094568824,15837.70652093778238478367493083093,158.3770652093778238478367493083093,=I2*365/G2
2022-01-18,XCHF,ETH,3000,1442495.317313121640630360428776,15707.97392176534285782329345710006,47.12392176529602857346988037130018,=I2*365/G2
2022-01-18,ETH,PDEX,10000,79619.754722498409974797435478779,15406.13445762081841680017695503196,154.0613445762081841680017695503196,=I2*365/G2
2022-01-18,ALK,ETH,10000,934454.7453032782209636778733142545,15231.01222032062046489972428056601,152.3101222032062046489972428056601,=I2*365/G2
2022-01-18,ETH,C3,10000,51254.73056677354310028848367576965,15149.81041547702881284864102487059,151.4981041547702881284864102487059,=I2*365/G2
2022-01-18,RADAR,USDT,10000,33304.417288,15097.490699,150.97490699,=I2*365/G2
2022-01-18,METTI,ETH,3000,424.5387386032996215387100220885247,15096.07983053778455048674452393496,45.28823949161335365146023357180488,=I2*365/G2
2022-01-18,LUCHOW,ETH,3000,131022.5732023461098302396829816591,14896.03777391689913002328270778994,44.68811332175069739006984812336982,=I2*365/G2
2022-01-18,USDC,SAITO,10000,76436.21060207805540990198622478966,14839.120383,148.39120383,=I2*365/G2
2022-01-18,FST,ETH,10000,90043.68722064473550257639626174048,14789.75359587578002489210915970648,147.8975359587578002489210915970648,=I2*365/G2
2022-01-18,EROWAN,USDT,3000,103320.691519,14767.82429774489919027064572261029,44.30347289323469757081193716783088,=I2*365/G2
2022-01-18,0XBTC,ETH,10000,287593.4614048004019805382653675143,14493.97620961014143941695839386712,144.9397620961014143941695839386712,=I2*365/G2
2022-01-18,DYDX,ETH,10000,4719377.704563123223080703802531964,14405.81940613723414184823743661047,144.0581940613723414184823743661047,=I2*365/G2
2022-01-18,SXP,ETH,3000,43095.50252232538394074783032569852,14335.1562224743210346026127202001,43.00546866742296310380783816060031,=I2*365/G2
2022-01-18,SYN,ETH,3000,46741.42043195300979841386739938715,14252.18367855369842363009463784916,42.75655103566109527089028391354749,=I2*365/G2
2022-01-18,PLE,ETH,3000,46688.99510237510099354385721645245,14214.09469213008838259396319920745,42.64228407639026514778188959762235,=I2*365/G2
2022-01-18,SWASH,USDT,3000,24399.223251,14206.376531,42.619129593,=I2*365/G2
2022-01-18,VEE,ETH,10000,33885.05968309010503812036380541577,13755.98010991958091473265480312955,137.5598010991958091473265480312955,=I2*365/G2
2022-01-18,RAZOR,ETH,3000,383221.5463904688078335411922620311,13013.54609547849988527650393620215,39.04063828643549965582951180860643,=I2*365/G2
2022-01-18,POP,ETH,3000,76958.69690526619789035345859540303,13006.36736373427096640073542249194,39.01910209120281289920220626747581,=I2*365/G2
2022-01-18,REVV,ETH,3000,124406.1760160937137368629356494812,12915.31103277397175910321656958831,38.74593309832191527730964970876492,=I2*365/G2
2022-01-18,EL,ETH,3000,44818.20259637581998011427332899319,12772.86535731686453056382696403753,38.31859607195059359169148089211259,=I2*365/G2
2022-01-18,ETH,FCL,3000,23524.76848020497506935450604490037,12746.05610427235952132650049193629,38.23816831281707856397950147580886,=I2*365/G2
2022-01-18,FTM,USDT,3000,146287.4851453807740432617681270077,12589.35790445746384548458254416652,37.76807371337239153645374763249955,=I2*365/G2
2022-01-18,PBX,USDT,10000,6566.632086999999999999999999999998,12469.62047,124.6962047,=I2*365/G2
2022-01-18,ETH,NAO,10000,2823.791912851155031104389760706526,12385.44369489650973118442976888059,123.8544369489650973118442976888059,=I2*365/G2
2022-01-18,GALA,USDC,3000,114946.4592534506791260283637014826,12260.452256,36.781356768,=I2*365/G2
2022-01-18,STOS,ETH,10000,159223.3624945059766027372654784566,12175.45747635934413728371772043775,121.7545747635934413728371772043775,=I2*365/G2
2022-01-18,CWS,ETH,10000,52171.0856123272875363503646577083,12117.87554761949458479718802008534,121.1787554761949458479718802008534,=I2*365/G2
2022-01-18,CRPT,USDT,3000,18461.374293,12051.281426,36.153844278,=I2*365/G2
2022-01-18,MXC,ETH,10000,47472.04018396119487825345223342789,12014.97335740836758478866623297922,120.1497335740836758478866623297922,=I2*365/G2
2022-01-18,MRPH,ETH,3000,42515.50420858787152725797331849444,11980.06448322097899940744806113571,35.94019344966293699822234418340714,=I2*365/G2
2022-01-18,BOLLY,ETH,3000,1413529.990158299754756655066902138,11792.54600138176856815430535345575,35.37763800414530570446291606036724,=I2*365/G2
2022-01-18,PDAO,ETH,3000,112299.8205492425523398179479399835,11782.88161583754448044119790238105,35.34864484751263344132359370714315,=I2*365/G2
2022-01-18,TOWN,USDC,10000,185680.2831617151573876626767161031,11748.451125,117.48451125,=I2*365/G2
2022-01-18,ETH,SWEEP,3000,22683.01512761188626950812388907752,11673.36893149123158815044937129718,35.02010679447369476445134811389153,=I2*365/G2
2022-01-18,ETH,FACTR,3000,146298.0400621518293567620251107618,11654.53178216100889396296823181299,34.96359534648302668188890469543898,=I2*365/G2
2022-01-18,ETH,ODDZ,3000,16922.38176694362537936021183467345,11547.08187810476418336880813326164,34.64124563431429255010642439978492,=I2*365/G2
2022-01-18,SHARD,ETH,10000,930.7241787103573010103076367969304,11459.69657403233491130263193169027,114.5969657403233491130263193169027,=I2*365/G2
2022-01-18,UTU,ETH,3000,531498.8020145434223191327709138608,11109.9501672488188694125582890638,33.3298505017464566082376748671914,=I2*365/G2
2022-01-18,ETH,APED,10000,135321.9636410984485276710238109623,10891.19541102938587911814474676647,108.9119541102938587911814474676647,=I2*365/G2
2022-01-18,EFI,USDT,3000,1365457.674171085312009756839825865,10852.762946,32.558288838,=I2*365/G2
2022-01-18,DON,ETH,10000,84145.59829350346862209963597344039,10711.47694644976633107358517003576,107.1147694644976633107358517003576,=I2*365/G2
2022-01-18,SSV,ETH,3000,1257652.572311871057605872376485321,10707.74350123954387884152721388255,32.12323050371863163652458164164765,=I2*365/G2
2022-01-18,WBTC,ETH,10000,1569271.081789951250216202102194652,10695.22624908178439038308212090621,106.9522624908178439038308212090621,=I2*365/G2
2022-01-18,VPAD,ETH,3000,20111.20098144665538068683724599578,10688.58966337161660629282320997945,32.06576899011484981887846962993835,=I2*365/G2
2022-01-18,TLOS,USDC,3000,1268.116833213807383606391259766029,10579.43318,31.73829954,=I2*365/G2
2022-01-18,ETH,WALMART,10000,651.6557095778460162635902791574598,10578.87520822196119408143861462292,105.7887520822196119408143861462292,=I2*365/G2
2022-01-18,ETH,XOY,3000,17351.45525713080277811332933260224,10571.34975236137859133554038053108,31.71404925708413577400662114159324,=I2*365/G2
2022-01-18,CEL,ETH,10000,440494.0955801819417625282126637838,10457.9910677012176268652741246858,104.579910677012176268652741246858,=I2*365/G2
2022-01-18,REVV,USDC,500,103812.962847,10450.139755,5.2250698775,=I2*365/G2
2022-01-18,CGG,ETH,3000,185300.7358071355817806569485309975,10436.07424888597129588600837019355,31.30822274665791388765802511058065,=I2*365/G2
2022-01-18,EZX,USDC,3000,1280516.594665042886698006209774516,10408.8523,31.2265569,=I2*365/G2
2022-01-18,NFTY,ETH,10000,781857.3530975827870271971740511256,10405.83215334242969013662042994717,104.0583215334242969013662042994717,=I2*365/G2
2022-01-18,CELR,ETH,10000,650641.3421458603194575638428699857,10262.68550143115423209478233863894,102.6268550143115423209478233863894,=I2*365/G2
2022-01-18,ETH,BBW,10000,943081.7816843593459515357784655307,10220.27984402585281438254655757351,102.2027984402585281438254655757351,=I2*365/G2
2022-01-18,IOTX,USDT,3000,417821.7139648516401338829722784264,10149.116874,30.447350622,=I2*365/G2
2022-01-18,CARD,ETH,3000,553116.1757863283462900689411386198,10118.44943200468086011729162105592,30.35534829601404258035187486316776,=I2*365/G2
2022-01-18,XYO,USDC,3000,406593.4940169839655609881962885018,10093.477356,30.280432068,=I2*365/G2
2022-01-18,MATIC,ETH,10000,339831.219947838367829619788287752,10074.70096213148272138659837485777,100.7470096213148272138659837485777,=I2*365/G2
2022-01-18,PAPER,USDT,10000,29153.00830319096201719210072317288,9989.624610905840249956598635566277,99.89624610905840249956598635566277,=I2*365/G2
2022-01-18,LYRA,ETH,10000,21760.80464843599875165134029246986,9948.817295573027972640836271890529,99.48817295573027972640836271890529,=I2*365/G2
2022-01-18,1INCH,WBTC,10000,1377799.541639613842189694774092302,9843.996289760578825381936850009311,98.43996289760578825381936850009311,=I2*365/G2
2022-01-18,SYN,ETH,10000,41897.98724160526862817905882940217,9674.619027816456587860719819694731,96.74619027816456587860719819694731,=I2*365/G2
2022-01-18,MUSE,ETH,10000,38849.3360869647744738902519412482,9590.550037033095716848075072693346,95.90550037033095716848075072693346,=I2*365/G2
2022-01-18,QSP,ETH,3000,65626.12393827453031005660769734736,9500.837960991860736182989986948722,28.50251388297558220854896996084617,=I2*365/G2
2022-01-18,RFOX,ETH,10000,66283.2961675804690196371272810257,9366.423695291924944764777965127949,93.66423695291924944764777965127949,=I2*365/G2
2022-01-18,RNG,COMP,3000,427346.1243789558078818004555023397,9349.855876192968541596344262363066,28.0495676285789056247890327870892,=I2*365/G2
2022-01-18,ETH,SI,3000,843180.6337529631417622485389271465,9312.401813332629695563623317976625,27.93720543999788908669086995392988,=I2*365/G2
2022-01-18,CVX,USDC,10000,136037.6214124770298062079573625196,9267.059687,92.67059687,=I2*365/G2
2022-01-18,CDAI,DAI,500,78858.82428832127702876199999999999,9241.5418173532675664785,4.62077090867663378323925,=I2*365/G2
2022-01-18,USDC,VVSP,3000,347516.2667286510336522199043065724,9083.749712,27.251249136,=I2*365/G2
2022-01-18,LRC,ETH,10000,24012.84763250949121256136863656124,8912.387688180919969266084471060846,89.12387688180919969266084471060846,=I2*365/G2
2022-01-18,AUDIO,ETH,3000,92112.44127313097780391135610873307,8905.788109485260003298409722450545,26.71736432845578000989522916735163,=I2*365/G2
2022-01-18,IDLE,ETH,3000,39424.82626488353823386444804602961,8808.030443348754132350463156396973,26.42409133004626239705138946919092,=I2*365/G2
2022-01-18,WRITE,ETH,10000,5992.392358625505833649811003300691,8607.784321630328277825419761150387,86.07784321630328277825419761150387,=I2*365/G2
2022-01-18,GPOOL,ETH,3000,537774.0813471233177834560286309517,8488.684680676288016199163812960543,25.46605404202886404859749143888164,=I2*365/G2
2022-01-18,WBTC,XYO,3000,359778.5607682385602482571686300698,8454.285603377609171167719350799935,25.36285681013282751350315805239981,=I2*365/G2
2022-01-18,BIT,ETH,3000,60457.84608921350760336197278829529,7984.899097232728725442863254547475,23.95469729169818617632858976364242,=I2*365/G2
2022-01-18,ETH,GRT,3000,449880.1833494639649265205059720634,7941.43440775158350303799921947079,23.82430322325475050911399765841238,=I2*365/G2
2022-01-18,ELAND,ETH,10000,105210.1903321517056654306581717778,7936.628242596944209336848833985758,79.36628242596944209336848833985758,=I2*365/G2
2022-01-18,TOWER,ETH,3000,475293.8712378523411234931509083679,7873.547493963092112146448185373297,23.62064248188927633643934455611989,=I2*365/G2
2022-01-18,XYO,DAI,3000,282705.7531968542820480185665330398,7865.695988920553451631,23.597087966761660354893,=I2*365/G2
2022-01-18,MCB,ETH,3000,802229.9121034551169610627647577455,7822.4796877094304174021281594271,23.46743906312829125220638447828131,=I2*365/G2
2022-01-18,KAPPA,ETH,10000,22137.02705908069423904149087417307,7809.958419320827978954609923897299,78.09958419320827978954609923897299,=I2*365/G2
2022-01-18,STKAAVE,AAVE,3000,733733.965225692836512194077228032,7791.910982720921821594938560826281,23.37573294816276546478481568247884,=I2*365/G2
2022-01-18,CPD,USDC,3000,59976.27132,7788.756895,23.366270685,=I2*365/G2
2022-01-18,VGX,ETH,10000,159579.7895053622801180185647030766,7752.321166888873632864234214101504,77.52321166888873632864234214101504,=I2*365/G2
2022-01-18,FLOAT,ETH,3000,523819.6153019360745869193750084441,7724.748646516474778389365683158439,23.17424593954942433516809704947532,=I2*365/G2
2022-01-18,GLQ,ETH,3000,156369.6452398671880346491324258653,7563.477998465042767348399520298541,22.69043399539512830204519856089562,=I2*365/G2
2022-01-18,PKR,ETH,3000,469178.0276122954104090986614329871,7473.42742634812683007986769266734,22.42028227904438049023960307800202,=I2*365/G2
2022-01-18,TORN,ETH,3000,106550.441351179983639762208309065,7348.895045912506153684571256436985,22.04668513773751846105371376931095,=I2*365/G2
2022-01-18,POWR,ETH,3000,403068.6586094377926656553037656083,7347.335578403064838032398794258257,22.04200673520919451409719638277477,=I2*365/G2
2022-01-18,GAMMA,ETH,10000,20997.94465276358105730332420038453,7201.885255010644590610851492715762,72.01885255010644590610851492715762,=I2*365/G2
2022-01-18,ETH,HOODIE,10000,32140.90021634934840509114916838083,7114.065284853008165878982589181124,71.14065284853008165878982589181124,=I2*365/G2
2022-01-18,HOTM,ETH,10000,7900.21252527187062186269124489011,7091.049873593221970400548428169644,70.91049873593221970400548428169644,=I2*365/G2
2022-01-18,TXA,ETH,10000,73614.3530279120685791371764169643,7029.08259132388356643462872746083,70.2908259132388356643462872746083,=I2*365/G2
2022-01-18,PSWAP,ETH,10000,713625.6279439180274915896818005125,7027.721948461768612668297930943736,70.27721948461768612668297930943736,=I2*365/G2
2022-01-18,ETH,AMD,3000,76122.06046424750781379060240365118,7005.152529622034230027056936526303,21.01545758886610269008117080957891,=I2*365/G2
2022-01-18,SNX,ETH,3000,983667.9397267252764213358691080716,6975.096672527929292704797327180798,20.9252900175837878781143919815424,=I2*365/G2
2022-01-18,USDC,NEX,10000,156202.243341,6971.163401,69.71163401,=I2*365/G2
2022-01-18,APW,ETH,3000,1110877.701624285823384261176075975,6952.007402976871058380355270226316,20.85602220893061317514106581067895,=I2*365/G2
2022-01-18,AGIX,ETH,10000,21101.31717096086627631492793942027,6871.62174617231914809769569517118,68.7162174617231914809769569517118,=I2*365/G2
2022-01-18,PUNKS,ETH,10000,11199.95296467956783562100686134974,6797.303198037534498599892481199541,67.97303198037534498599892481199541,=I2*365/G2
2022-01-18,ETH,VCRED,3000,14132.13035545928077124614427568523,6620.151596409800740850081040224883,19.86045478922940222255024312067465,=I2*365/G2
2022-01-18,CPD,ETH,3000,45012.87818135663582648516858925518,6505.523292326142421269967341241382,19.51656987697842726380990202372415,=I2*365/G2
2022-01-18,EWIT,USDC,3000,21047.520736,6499.940554,19.499821662,=I2*365/G2
2022-01-18,WILD,USDC,10000,125265.1381389998405224989591408897,6472.965448,64.72965448,=I2*365/G2
2022-01-18,RICE,USDT,3000,23656.82976,6426.223899,19.278671697,=I2*365/G2
2022-01-18,MET,ETH,3000,1064209.43794131566651114382760488,6424.043265025691572708046005406667,19.27212979507707471812413801622,=I2*365/G2
2022-01-18,ETH,SWAP,10000,164956.6592214664960080044409003841,6328.220379143626039001626493716764,63.28220379143626039001626493716764,=I2*365/G2
2022-01-18,PUP,ETH,10000,11215.25482293144950355649569803038,6215.774612175434270610518367138948,62.15774612175434270610518367138948,=I2*365/G2
2022-01-18,ETH,RENBTC,3000,504703.2273986572201338532316999655,6208.493281623163762132255499436239,18.62547984486949128639676649830871,=I2*365/G2
2022-01-18,USDC,HBOT,3000,15347.115149,6179.509055,18.538527165,=I2*365/G2
2022-01-18,UNI,LINK,3000,232764.6848247467796789023375050165,6037.110420534531284181210179808326,18.11133126160359385254363053942498,=I2*365/G2
2022-01-18,ETH,WSTR,10000,826363.285270176387919542806898296,6032.10917326467765497355226010854,60.3210917326467765497355226010854,=I2*365/G2
2022-01-18,CITIZEN,ETH,10000,85209.96676219775435835028734127511,6003.714183873260869064216466632235,60.03714183873260869064216466632235,=I2*365/G2
2022-01-18,STAKE,ETH,3000,28616.46158467660871536698206163704,5948.703003894473752818969159123297,17.84610901168342125845690747736989,=I2*365/G2
2022-01-18,USDC,ZCX,10000,24373.372616,5908.536482,59.08536482,=I2*365/G2
2022-01-18,OXT,ETH,10000,1239450.286978505775313626348963605,5886.30360211885976922351462378842,58.8630360211885976922351462378842,=I2*365/G2
2022-01-18,WOMI,ETH,3000,25915.78799265933278079375914684703,5881.767362167717829366201303950096,17.6453020865031534880986039118503,=I2*365/G2
2022-01-18,USDT,LOOKS,3000,16512.13414863637300895701204611637,5829.964847801514284554707001009164,17.48989454340454285366412100302749,=I2*365/G2
2022-01-18,BUSD,USDT,500,902794.0657560367401492355469031882,5657.044148,2.828522074,=I2*365/G2
2022-01-18,DATA,ETH,3000,148618.403287621093323469993440707,5637.847373178163687486342961218563,16.91354211953449106245902888365569,=I2*365/G2
2022-01-18,MATIC,USDT,3000,37212.52188037659718325569707185219,5592.809425700507569746104436875188,16.77842827710152270923831331062557,=I2*365/G2
2022-01-18,PMON,ETH,10000,112826.1395669395639842022184798531,5556.070529751638532378625368445655,55.56070529751638532378625368445655,=I2*365/G2
2022-01-18,DRGN,ETH,10000,3652.888879893501180409662574894225,5531.85935071475092210751110809493,55.3185935071475092210751110809493,=I2*365/G2
2022-01-18,ORE,ETH,3000,19263.82662111639182885138843071854,5510.024934307318787653846262742337,16.53007480292195636296153878822702,=I2*365/G2
2022-01-18,RELI,ETH,3000,59885.14322441999247267691148314827,5396.501354767260189075052047096143,16.18950406430178056722515614128843,=I2*365/G2
2022-01-18,ETH2X-FLI,ETH,10000,209115.0056841490901209048291053728,5257.948227915547598142292424636121,52.57948227915547598142292424636121,=I2*365/G2
2022-01-18,ETH,ETH2SOCKS,10000,81428.87356479074400334610388490933,5160.985890102107552739473204682322,51.60985890102107552739473204682322,=I2*365/G2
2022-01-18,ETH,B2M,3000,74909.08038265692304043488703810512,5150.91611105303315665014591819959,15.45274833315909946995043775459877,=I2*365/G2
